,Institute,Academic Program Name,Seat Type,Gender,Opening Rank,Closing Rank,Year,Round,Preparatory,Institute_type
1555,Indian Institute  of Technology Madras,"Chemical Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,518,811,*2023,*1,False,GFTI
1556,Indian Institute  of Technology Madras,"Chemical Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),1560,1699,*2023,*1,False,GFTI
1557,Indian Institute  of Technology Madras,"Chemical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,902,1790,*2023,*1,False,GFTI
1558,Indian Institute  of Technology Madras,"Chemical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),2742,3535,*2023,*1,False,GFTI
1559,Indian Institute  of Technology Madras,"Chemical Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,997,1292,*2023,*1,False,GFTI
1560,Indian Institute  of Technology Madras,"Chemical Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),1140,1726,*2023,*1,False,GFTI
1561,Indian Institute  of Technology Madras,"Chemical Engineering (4 Years, Bachelor of Technology)",ST,Gender-Neutral,465,581,*2023,*1,False,GFTI
1562,Indian Institute  of Technology Madras,"Chemical Engineering (4 Years, Bachelor of Technology)",ST,Female-only (including Supernumerary),619,919,*2023,*1,False,GFTI
1563,Indian Institute  of Technology Madras,"Civil Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,4147,5880,*2023,*1,False,GFTI
1564,Indian Institute  of Technology Madras,"Civil Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),7746,9032,*2023,*1,False,GFTI
1565,Indian Institute  of Technology Madras,"Civil Engineering (4 Years, Bachelor of Technology)",OPEN (PwD),Gender-Neutral,153,160,*2023,*1,True,GFTI
1566,Indian Institute  of Technology Madras,"Civil Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,749,1064,*2023,*1,False,GFTI
1567,Indian Institute  of Technology Madras,"Civil Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),1545,1845,*2023,*1,False,GFTI
1568,Indian Institute  of Technology Madras,"Civil Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,1486,2521,*2023,*1,False,GFTI
1569,Indian Institute  of Technology Madras,"Civil Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),3315,4531,*2023,*1,False,GFTI
1570,Indian Institute  of Technology Madras,"Civil Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,332,1287,*2023,*1,False,GFTI
1571,Indian Institute  of Technology Madras,"Civil Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),1571,1976,*2023,*1,False,GFTI
1572,Indian Institute  of Technology Madras,"Civil Engineering (4 Years, Bachelor of Technology)",ST,Gender-Neutral,81,464,*2023,*1,False,GFTI
1573,Indian Institute  of Technology Madras,"Civil Engineering (4 Years, Bachelor of Technology)",ST,Female-only (including Supernumerary),621,800,*2023,*1,False,GFTI
1574,Indian Institute  of Technology Madras,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,42,144,*2023,*1,False,GFTI
1575,Indian Institute  of Technology Madras,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),319,479,*2023,*1,False,GFTI
1576,Indian Institute  of Technology Madras,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OPEN (PwD),Gender-Neutral,4,4,*2023,*1,False,GFTI
1577,Indian Institute  of Technology Madras,"Computer Science and Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,21,36,*2023,*1,False,GFTI
1578,Indian Institute  of Technology Madras,"Computer Science and Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),79,85,*2023,*1,False,GFTI
1579,Indian Institute  of Technology Madras,"Computer Science and Engineering (4 Years, Bachelor of Technology)",EWS (PwD),Gender-Neutral,5,5,*2023,*1,False,GFTI
1580,Indian Institute  of Technology Madras,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,38,100,*2023,*1,False,GFTI
1581,Indian Institute  of Technology Madras,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),232,293,*2023,*1,False,GFTI
1582,Indian Institute  of Technology Madras,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OBC-NCL (PwD),Gender-Neutral,3,3,*2023,*1,False,GFTI
1583,Indian Institute  of Technology Madras,"Computer Science and Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,16,53,*2023,*1,False,GFTI
1584,Indian Institute  of Technology Madras,"Computer Science and Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),72,128,*2023,*1,False,GFTI
1585,Indian Institute  of Technology Madras,"Computer Science and Engineering (4 Years, Bachelor of Technology)",SC (PwD),Gender-Neutral,7,7,*2023,*1,False,GFTI
1586,Indian Institute  of Technology Madras,"Computer Science and Engineering (4 Years, Bachelor of Technology)",ST,Gender-Neutral,11,15,*2023,*1,False,GFTI
1587,Indian Institute  of Technology Madras,"Computer Science and Engineering (4 Years, Bachelor of Technology)",ST,Female-only (including Supernumerary),28,28,*2023,*1,False,GFTI
1588,Indian Institute  of Technology Madras,"Electrical Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,150,908,*2023,*1,False,GFTI
1589,Indian Institute  of Technology Madras,"Electrical Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),831,2158,*2023,*1,False,GFTI
1590,Indian Institute  of Technology Madras,"Electrical Engineering (4 Years, Bachelor of Technology)",OPEN (PwD),Gender-Neutral,52,102,*2023,*1,False,GFTI
1591,Indian Institute  of Technology Madras,"Electrical Engineering (4 Years, Bachelor of Technology)",OPEN (PwD),Female-only (including Supernumerary),137,137,*2023,*1,True,GFTI
1592,Indian Institute  of Technology Madras,"Electrical Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,106,218,*2023,*1,False,GFTI
1593,Indian Institute  of Technology Madras,"Electrical Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),307,368,*2023,*1,False,GFTI
1594,Indian Institute  of Technology Madras,"Electrical Engineering (4 Years, Bachelor of Technology)",EWS (PwD),Gender-Neutral,8,8,*2023,*1,True,GFTI
1595,Indian Institute  of Technology Madras,"Electrical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,165,477,*2023,*1,False,GFTI
1596,Indian Institute  of Technology Madras,"Electrical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),694,1047,*2023,*1,False,GFTI
1597,Indian Institute  of Technology Madras,"Electrical Engineering (4 Years, Bachelor of Technology)",OBC-NCL (PwD),Gender-Neutral,55,60,*2023,*1,False,GFTI
1598,Indian Institute  of Technology Madras,"Electrical Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,20,316,*2023,*1,False,GFTI
1599,Indian Institute  of Technology Madras,"Electrical Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),357,661,*2023,*1,False,GFTI
1600,Indian Institute  of Technology Madras,"Electrical Engineering (4 Years, Bachelor of Technology)",ST,Gender-Neutral,63,146,*2023,*1,False,GFTI
1601,Indian Institute  of Technology Madras,"Electrical Engineering (4 Years, Bachelor of Technology)",ST,Female-only (including Supernumerary),222,302,*2023,*1,False,GFTI
1602,Indian Institute  of Technology Madras,"Engineering Design (5 Years, Bachelor and Master of Technology (Dual Degree))",OPEN,Gender-Neutral,2004,4436,*2023,*1,False,GFTI
1603,Indian Institute  of Technology Madras,"Engineering Design (5 Years, Bachelor and Master of Technology (Dual Degree))",OPEN,Female-only (including Supernumerary),5588,7929,*2023,*1,False,GFTI
1604,Indian Institute  of Technology Madras,"Engineering Design (5 Years, Bachelor and Master of Technology (Dual Degree))",OPEN (PwD),Gender-Neutral,105,105,*2023,*1,False,GFTI
1605,Indian Institute  of Technology Madras,"Engineering Design (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Gender-Neutral,566,997,*2023,*1,False,GFTI
1606,Indian Institute  of Technology Madras,"Engineering Design (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Female-only (including Supernumerary),1500,2172,*2023,*1,False,GFTI
1607,Indian Institute  of Technology Madras,"Engineering Design (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Gender-Neutral,1193,1832,*2023,*1,False,GFTI
1608,Indian Institute  of Technology Madras,"Engineering Design (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Female-only (including Supernumerary),3426,4368,*2023,*1,False,GFTI
1609,Indian Institute  of Technology Madras,"Engineering Design (5 Years, Bachelor and Master of Technology (Dual Degree))",SC,Gender-Neutral,1175,1753,*2023,*1,False,GFTI
1610,Indian Institute  of Technology Madras,"Engineering Design (5 Years, Bachelor and Master of Technology (Dual Degree))",SC,Female-only (including Supernumerary),1797,1887,*2023,*1,False,GFTI
1611,Indian Institute  of Technology Madras,"Engineering Design (5 Years, Bachelor and Master of Technology (Dual Degree))",ST,Gender-Neutral,632,989,*2023,*1,False,GFTI
1612,Indian Institute  of Technology Madras,"Engineering Design (5 Years, Bachelor and Master of Technology (Dual Degree))",ST,Female-only (including Supernumerary),1139,1139,*2023,*1,False,GFTI
1613,Indian Institute  of Technology Madras,"Engineering Physics (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,1008,1795,*2023,*1,False,GFTI
1614,Indian Institute  of Technology Madras,"Engineering Physics (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),2804,4716,*2023,*1,False,GFTI
1615,Indian Institute  of Technology Madras,"Engineering Physics (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,663,740,*2023,*1,False,GFTI
1616,Indian Institute  of Technology Madras,"Engineering Physics (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),2346,2346,*2023,*1,False,GFTI
1617,Indian Institute  of Technology Madras,"Engineering Physics (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,589,1378,*2023,*1,False,GFTI
1618,Indian Institute  of Technology Madras,"Engineering Physics (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),1429,2088,*2023,*1,False,GFTI
1619,Indian Institute  of Technology Madras,"Engineering Physics (4 Years, Bachelor of Technology)",SC,Gender-Neutral,511,1174,*2023,*1,False,GFTI
1620,Indian Institute  of Technology Madras,"Engineering Physics (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),1470,1470,*2023,*1,False,GFTI
1621,Indian Institute  of Technology Madras,"Engineering Physics (4 Years, Bachelor of Technology)",ST,Gender-Neutral,679,847,*2023,*1,False,GFTI
1622,Indian Institute  of Technology Madras,"Engineering Physics (4 Years, Bachelor of Technology)",ST,Female-only (including Supernumerary),1094,1094,*2023,*1,False,GFTI
1623,Indian Institute  of Technology Madras,"Mechanical Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,885,2509,*2023,*1,False,GFTI
1624,Indian Institute  of Technology Madras,"Mechanical Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),2807,5547,*2023,*1,False,GFTI
1625,Indian Institute  of Technology Madras,"Mechanical Engineering (4 Years, Bachelor of Technology)",OPEN (PwD),Gender-Neutral,8,5,*2023,*1,False,GFTI
1626,Indian Institute  of Technology Madras,"Mechanical Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,339,513,*2023,*1,False,GFTI
1627,Indian Institute  of Technology Madras,"Mechanical Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),850,1016,*2023,*1,False,GFTI
1628,Indian Institute  of Technology Madras,"Mechanical Engineering (4 Years, Bachelor of Technology)",EWS (PwD),Gender-Neutral,44,44,*2023,*1,True,GFTI
1629,Indian Institute  of Technology Madras,"Mechanical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,444,1225,*2023,*1,False,GFTI
1630,Indian Institute  of Technology Madras,"Mechanical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),1195,2616,*2023,*1,False,GFTI
1631,Indian Institute  of Technology Madras,"Mechanical Engineering (4 Years, Bachelor of Technology)",OBC-NCL (PwD),Gender-Neutral,47,85,*2023,*1,True,GFTI
1632,Indian Institute  of Technology Madras,"Mechanical Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,306,832,*2023,*1,False,GFTI
1633,Indian Institute  of Technology Madras,"Mechanical Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),759,1544,*2023,*1,False,GFTI
1634,Indian Institute  of Technology Madras,"Mechanical Engineering (4 Years, Bachelor of Technology)",ST,Gender-Neutral,184,424,*2023,*1,False,GFTI
1635,Indian Institute  of Technology Madras,"Mechanical Engineering (4 Years, Bachelor of Technology)",ST,Female-only (including Supernumerary),785,803,*2023,*1,False,GFTI
1636,Indian Institute  of Technology Madras,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,4648,6004,*2023,*1,False,GFTI
1637,Indian Institute  of Technology Madras,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),8696,9635,*2023,*1,False,GFTI
1638,Indian Institute  of Technology Madras,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,921,1245,*2023,*1,False,GFTI
1639,Indian Institute  of Technology Madras,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),1370,1370,*2023,*1,False,GFTI
1640,Indian Institute  of Technology Madras,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,1994,2641,*2023,*1,False,GFTI
1641,Indian Institute  of Technology Madras,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),4151,5094,*2023,*1,False,GFTI
1642,Indian Institute  of Technology Madras,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,1052,1576,*2023,*1,False,GFTI
1643,Indian Institute  of Technology Madras,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),2122,2854,*2023,*1,False,GFTI
1644,Indian Institute  of Technology Madras,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",ST,Gender-Neutral,594,729,*2023,*1,False,GFTI
1645,Indian Institute  of Technology Madras,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",ST,Female-only (including Supernumerary),760,760,*2023,*1,False,GFTI
1646,Indian Institute  of Technology Madras,"Naval Architecture and Ocean Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,4799,7461,*2023,*1,False,GFTI
1647,Indian Institute  of Technology Madras,"Naval Architecture and Ocean Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),10904,13865,*2023,*1,False,GFTI
1648,Indian Institute  of Technology Madras,"Naval Architecture and Ocean Engineering (4 Years, Bachelor of Technology)",OPEN (PwD),Gender-Neutral,174,174,*2023,*1,True,GFTI
1649,Indian Institute  of Technology Madras,"Naval Architecture and Ocean Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,1360,1476,*2023,*1,False,GFTI
1650,Indian Institute  of Technology Madras,"Naval Architecture and Ocean Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),2876,3148,*2023,*1,False,GFTI
1651,Indian Institute  of Technology Madras,"Naval Architecture and Ocean Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,1777,3116,*2023,*1,False,GFTI
1652,Indian Institute  of Technology Madras,"Naval Architecture and Ocean Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),5043,5845,*2023,*1,False,GFTI
1653,Indian Institute  of Technology Madras,"Naval Architecture and Ocean Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,1337,1877,*2023,*1,False,GFTI
1654,Indian Institute  of Technology Madras,"Naval Architecture and Ocean Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),2293,3020,*2023,*1,False,GFTI
1655,Indian Institute  of Technology Madras,"Naval Architecture and Ocean Engineering (4 Years, Bachelor of Technology)",ST,Gender-Neutral,819,981,*2023,*1,False,GFTI
1656,Indian Institute  of Technology Madras,"Naval Architecture and Ocean Engineering (4 Years, Bachelor of Technology)",ST,Female-only (including Supernumerary),968,968,*2023,*1,False,GFTI
1657,Indian Institute  of Technology Madras,"Physics (5 Years, Bachelor of Science and Master of Science (Dual Degree))",OPEN,Gender-Neutral,906,2790,*2023,*1,False,GFTI
1658,Indian Institute  of Technology Madras,"Physics (5 Years, Bachelor of Science and Master of Science (Dual Degree))",OPEN,Female-only (including Supernumerary),8912,8912,*2023,*1,False,GFTI
1659,Indian Institute  of Technology Madras,"Physics (5 Years, Bachelor of Science and Master of Science (Dual Degree))",EWS,Gender-Neutral,694,694,*2023,*1,False,GFTI
1660,Indian Institute  of Technology Madras,"Physics (5 Years, Bachelor of Science and Master of Science (Dual Degree))",OBC-NCL,Gender-Neutral,1338,2504,*2023,*1,False,GFTI
1661,Indian Institute  of Technology Madras,"Physics (5 Years, Bachelor of Science and Master of Science (Dual Degree))",OBC-NCL,Female-only (including Supernumerary),6241,6241,*2023,*1,False,GFTI
1662,Indian Institute  of Technology Madras,"Physics (5 Years, Bachelor of Science and Master of Science (Dual Degree))",SC,Gender-Neutral,300,300,*2023,*1,False,GFTI
1663,Indian Institute  of Technology Madras,"Physics (5 Years, Bachelor of Science and Master of Science (Dual Degree))",SC,Female-only (including Supernumerary),3107,3107,*2023,*1,False,GFTI
1664,Indian Institute  of Technology Madras,"Physics (5 Years, Bachelor of Science and Master of Science (Dual Degree))",ST,Gender-Neutral,1063,1063,*2023,*1,False,GFTI
1665,Indian Institute  of Technology Gandhinagar,"Artificial Intelligence (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,1549,2258,*2023,*1,False,GFTI
1666,Indian Institute  of Technology Gandhinagar,"Artificial Intelligence (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),2788,2979,*2023,*1,False,GFTI
1667,Indian Institute  of Technology Gandhinagar,"Artificial Intelligence (4 Years, Bachelor of Technology)",OPEN (PwD),Gender-Neutral,81,81,*2023,*1,False,GFTI
1668,Indian Institute  of Technology Gandhinagar,"Artificial Intelligence (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,270,352,*2023,*1,False,GFTI
1669,Indian Institute  of Technology Gandhinagar,"Artificial Intelligence (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),660,660,*2023,*1,False,GFTI
1670,Indian Institute  of Technology Gandhinagar,"Artificial Intelligence (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,585,1107,*2023,*1,False,GFTI
1671,Indian Institute  of Technology Gandhinagar,"Artificial Intelligence (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),1941,1993,*2023,*1,False,GFTI
1672,Indian Institute  of Technology Gandhinagar,"Artificial Intelligence (4 Years, Bachelor of Technology)",SC,Gender-Neutral,460,731,*2023,*1,False,GFTI
1673,Indian Institute  of Technology Gandhinagar,"Artificial Intelligence (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),1004,1004,*2023,*1,False,GFTI
1674,Indian Institute  of Technology Gandhinagar,"Artificial Intelligence (4 Years, Bachelor of Technology)",ST,Gender-Neutral,308,310,*2023,*1,False,GFTI
1675,Indian Institute  of Technology Gandhinagar,"Chemical Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,6522,8664,*2023,*1,False,GFTI
1676,Indian Institute  of Technology Gandhinagar,"Chemical Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),1780,14158,*2023,*1,False,GFTI
1677,Indian Institute  of Technology Gandhinagar,"Chemical Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,1265,1332,*2023,*1,False,GFTI
1678,Indian Institute  of Technology Gandhinagar,"Chemical Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),2947,2947,*2023,*1,False,GFTI
1679,Indian Institute  of Technology Gandhinagar,"Chemical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,3045,3852,*2023,*1,False,GFTI
1680,Indian Institute  of Technology Gandhinagar,"Chemical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),5786,6681,*2023,*1,False,GFTI
1681,Indian Institute  of Technology Gandhinagar,"Chemical Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,2008,2210,*2023,*1,False,GFTI
1682,Indian Institute  of Technology Gandhinagar,"Chemical Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),3272,3272,*2023,*1,False,GFTI
1683,Indian Institute  of Technology Gandhinagar,"Chemical Engineering (4 Years, Bachelor of Technology)",ST,Gender-Neutral,1017,1046,*2023,*1,False,GFTI
1684,Indian Institute  of Technology Gandhinagar,"Chemical Engineering (4 Years, Bachelor of Technology)",ST,Female-only (including Supernumerary),1490,1490,*2023,*1,False,GFTI
1685,Indian Institute  of Technology Gandhinagar,"Civil Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,7799,10473,*2023,*1,False,GFTI
1686,Indian Institute  of Technology Gandhinagar,"Civil Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),16633,17355,*2023,*1,False,GFTI
1687,Indian Institute  of Technology Gandhinagar,"Civil Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,1543,1587,*2023,*1,False,GFTI
1688,Indian Institute  of Technology Gandhinagar,"Civil Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),3336,3336,*2023,*1,False,GFTI
1689,Indian Institute  of Technology Gandhinagar,"Civil Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,3619,3988,*2023,*1,False,GFTI
1690,Indian Institute  of Technology Gandhinagar,"Civil Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),6497,6544,*2023,*1,False,GFTI
1691,Indian Institute  of Technology Gandhinagar,"Civil Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,1686,2049,*2023,*1,False,GFTI
1692,Indian Institute  of Technology Gandhinagar,"Civil Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),3330,3330,*2023,*1,False,GFTI
1693,Indian Institute  of Technology Gandhinagar,"Civil Engineering (4 Years, Bachelor of Technology)",ST,Gender-Neutral,661,694,*2023,*1,False,GFTI
1694,Indian Institute  of Technology Gandhinagar,"Civil Engineering (4 Years, Bachelor of Technology)",ST,Female-only (including Supernumerary),960,960,*2023,*1,False,GFTI
1695,Indian Institute  of Technology Gandhinagar,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,1123,1534,*2023,*1,False,GFTI
1696,Indian Institute  of Technology Gandhinagar,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),2015,2465,*2023,*1,False,GFTI
1697,Indian Institute  of Technology Gandhinagar,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OPEN (PwD),Gender-Neutral,21,21,*2023,*1,False,GFTI
1698,Indian Institute  of Technology Gandhinagar,"Computer Science and Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,183,210,*2023,*1,False,GFTI
1699,Indian Institute  of Technology Gandhinagar,"Computer Science and Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),650,650,*2023,*1,False,GFTI
1700,Indian Institute  of Technology Gandhinagar,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,445,516,*2023,*1,False,GFTI
1701,Indian Institute  of Technology Gandhinagar,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),1323,1457,*2023,*1,False,GFTI
1702,Indian Institute  of Technology Gandhinagar,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OBC-NCL (PwD),Female-only (including Supernumerary),83,83,*2023,*1,True,GFTI
1703,Indian Institute  of Technology Gandhinagar,"Computer Science and Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,275,335,*2023,*1,False,GFTI
1704,Indian Institute  of Technology Gandhinagar,"Computer Science and Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),666,666,*2023,*1,False,GFTI
1705,Indian Institute  of Technology Gandhinagar,"Computer Science and Engineering (4 Years, Bachelor of Technology)",ST,Gender-Neutral,157,205,*2023,*1,False,GFTI
1706,Indian Institute  of Technology Gandhinagar,"Computer Science and Engineering (4 Years, Bachelor of Technology)",ST,Female-only (including Supernumerary),348,348,*2023,*1,False,GFTI
1707,Indian Institute  of Technology Gandhinagar,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OPEN,Gender-Neutral,1620,2096,*2023,*1,False,GFTI
1708,Indian Institute  of Technology Gandhinagar,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OPEN,Female-only (including Supernumerary),3197,3197,*2023,*1,False,GFTI
1709,Indian Institute  of Technology Gandhinagar,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Gender-Neutral,227,227,*2023,*1,False,GFTI
1710,Indian Institute  of Technology Gandhinagar,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Female-only (including Supernumerary),1223,1223,*2023,*1,False,GFTI
1711,Indian Institute  of Technology Gandhinagar,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Gender-Neutral,575,702,*2023,*1,False,GFTI
1712,Indian Institute  of Technology Gandhinagar,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Female-only (including Supernumerary),2274,2274,*2023,*1,False,GFTI
1713,Indian Institute  of Technology Gandhinagar,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL (PwD),Gender-Neutral,67,67,*2023,*1,False,GFTI
1714,Indian Institute  of Technology Gandhinagar,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",SC,Gender-Neutral,290,452,*2023,*1,False,GFTI
1715,Indian Institute  of Technology Gandhinagar,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",ST,Gender-Neutral,252,252,*2023,*1,False,GFTI
1716,Indian Institute  of Technology Gandhinagar,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",ST,Female-only (including Supernumerary),1003,1003,*2023,*1,False,GFTI
1717,Indian Institute  of Technology Gandhinagar,"Electrical Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,2723,3846,*2023,*1,False,GFTI
1718,Indian Institute  of Technology Gandhinagar,"Electrical Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),5245,6058,*2023,*1,False,GFTI
1719,Indian Institute  of Technology Gandhinagar,"Electrical Engineering (4 Years, Bachelor of Technology)",OPEN (PwD),Gender-Neutral,222,222,*2023,*1,True,GFTI
1720,Indian Institute  of Technology Gandhinagar,"Electrical Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,661,687,*2023,*1,False,GFTI
1721,Indian Institute  of Technology Gandhinagar,"Electrical Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),1449,1449,*2023,*1,False,GFTI
